category,turns,expect
v45_contexto_velluto_codigo_suelto,ola buen dia || manejas veluto? || 429,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""]}"
v45_precio_stock_sin_pedido,ola buen dia || vendes velluto? || tienes disponible el 429,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,hola || manejas velluto? || hay 429?,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,hola buenas || manejas velluto? || stock del 429,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,oye una pregunta || hay velluto? || cuanto vale el velluto,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,hola buenas || tienes velluto? || cuanto sale un velluto,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,buenas || tiene beyuto? || cuanto vale el velluto,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,hola || tendras velluto || el 429 cuanto sale,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,buen dia || manejaz velluto? || manejas precio mayoreo de velluto?,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,buenos dias || manejas velluto? || hay 429?,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,buenas || tienes velluto? || en cuanto esta la madeja,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,hola buenas || trabajas velluto? || el 429 cuanto sale,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,holaa || vendes velluto? || cuanto cuesta el 429,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,buenos dias || tienes velluto? || precio del 429,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,buenas || tendras velluto || manejas precio mayoreo de velluto?,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,hola buenas || manejas velluto? || en cuanto esta la madeja,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,buenas tardes || tienes belluto? || en cuanto esta la madeja,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,oye una pregunta || vendes velluto? || el 429 cuanto sale,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,holaa || tiene beyuto? || cuanto vale el velluto,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,buen dia || tendras velluto || stock del 429,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,hola buenas || tienes belluto? || tienes disponible el 429,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,oye una pregunta || manejas velluto? || cuanto vale el velluto,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,buenas tardes || tienes velluto? || precio de velluto,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,disculpa || manejas velluto? || precio de velluto,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,buenos dias || trabajas velluto? || cuanto vale el velluto,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,buen dia || manejas velluto? || cuanto cuesta el 429,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,buenos dias || vendes velluto? || cuanto sale un velluto,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,buen dia || manejas velluto? || en cuanto esta la madeja,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,oye una pregunta || hay velluto? || hay 429?,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,holaa || tienes velluto? || precio de velluto,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,holaa || tienes belluto? || manejas precio mayoreo de velluto?,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,hola buenas || tendras velluto || cuanto sale un velluto,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,buen dia || tienes velluto? || cuanto cuesta el 429,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,oye una pregunta || manejas veluto? || precio del 429,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,buenas || tienes velluto? || cuanto vale el velluto,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,buenas || vendes velluto? || cuanto cuesta el 429,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,holaa || tendras velluto || en cuanto esta la madeja,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,hola || tiene beyuto? || el 429 cuanto sale,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,oye una pregunta || manejaz velluto? || precio del 429,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,buenas || manejas veluto? || precio de velluto,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,disculpa || tienes belluto? || precio de velluto,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,hola || tienes belluto? || cuanto sale un velluto,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,disculpa || tienes velluto? || cuanto sale un velluto,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,holaa || tiene beyuto? || precio del 429,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,disculpa || trabajas velluto? || precio de velluto,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,disculpa || trabajas velluto? || stock del 429,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,oye una pregunta || manejaz velluto? || el 429 cuanto sale,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,hola || vendes velluto? || tienes disponible el 429,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,buen dia || manejas veluto? || manejas precio mayoreo de velluto?,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,buenas tardes || tendras velluto || tienes disponible el 429,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,oye una pregunta || manejas veluto? || cuanto cuesta el 429,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,hola buenas || vendes velluto? || en cuanto esta la madeja,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,oye una pregunta || manejas velluto? || tienes disponible el 429,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,ola buen dia || manejaz velluto? || cuanto sale un velluto,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,holaa || tienes belluto? || tienes disponible el 429,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,buenas || vendes velluto? || en cuanto esta la madeja,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,buenas tardes || manejaz velluto? || el 429 cuanto sale,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,buenos dias || manejas velluto? || precio del 429,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,buenos dias || hay velluto? || cuanto vale el velluto,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,buenas tardes || tienes belluto? || cuanto sale un velluto,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,buenas || manejas velluto? || cuanto sale un velluto,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,disculpa || tienes belluto? || precio del 429,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,ola buen dia || manejas velluto? || precio de velluto,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,hola buenas || tienes belluto? || manejas precio mayoreo de velluto?,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,oye una pregunta || hay velluto? || precio del 429,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,hola buenas || manejaz velluto? || cuanto cuesta el 429,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
v45_precio_stock_sin_pedido,hola buenas || manejaz velluto? || en cuanto esta la madeja,"{""scope"": ""all"", ""expected_no_pedidos"": true, ""must_contain_any"": [""precio"", ""cuesta"", ""sale"", ""59.99"", ""stock"", ""disponible"", ""velluto"", ""429"", ""madeja"", ""revis""]}"
