category,turns,expect
v53_comparacion_recomendacion,"hola buenas tardes || quiero hacer un proyecto tejido || cuál me conviene más para amigurumi, velluto o komfy plus?","{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,buen dia disculpa || quiero hacer un proyecto tejido || qué diferencia hay entre komfy mini y kurumi?,"{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,holaa || quiero hacer un proyecto tejido || para un peluche grande es mejor komfy plus o kotton milk?,"{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,"oye una pregunta || quiero hacer un proyecto tejido || si no quiero que quede duro, uso kurumi o velluto?","{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,"qué tal buen día || quiero hacer un proyecto tejido || cuál me conviene más para amigurumi, kotton milk o komfy mini?","{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,"hola, perdón la molestia || quiero hacer un proyecto tejido || qué diferencia hay entre velluto y komfy plus?","{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,hola buenas tardes || quiero hacer un proyecto tejido || para un peluche grande es mejor komfy mini o kurumi?,"{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,"buen dia disculpa || quiero hacer un proyecto tejido || si no quiero que quede duro, uso komfy plus o kotton milk?","{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,"holaa || quiero hacer un proyecto tejido || cuál me conviene más para amigurumi, kurumi o velluto?","{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,oye una pregunta || quiero hacer un proyecto tejido || qué diferencia hay entre kotton milk y komfy mini?,"{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,qué tal buen día || quiero hacer un proyecto tejido || para un peluche grande es mejor velluto o komfy plus?,"{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,"hola, perdón la molestia || quiero hacer un proyecto tejido || si no quiero que quede duro, uso komfy mini o kurumi?","{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,"hola buenas tardes || quiero hacer un proyecto tejido || cuál me conviene más para amigurumi, komfy plus o kotton milk?","{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,buen dia disculpa || quiero hacer un proyecto tejido || qué diferencia hay entre kurumi y velluto?,"{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,holaa || quiero hacer un proyecto tejido || para un peluche grande es mejor kotton milk o komfy mini?,"{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,"oye una pregunta || quiero hacer un proyecto tejido || si no quiero que quede duro, uso velluto o komfy plus?","{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,"qué tal buen día || quiero hacer un proyecto tejido || cuál me conviene más para amigurumi, komfy mini o kurumi?","{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,"hola, perdón la molestia || quiero hacer un proyecto tejido || qué diferencia hay entre komfy plus y kotton milk?","{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,hola buenas tardes || quiero hacer un proyecto tejido || para un peluche grande es mejor kurumi o velluto?,"{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,"buen dia disculpa || quiero hacer un proyecto tejido || si no quiero que quede duro, uso kotton milk o komfy mini?","{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,"holaa || quiero hacer un proyecto tejido || cuál me conviene más para amigurumi, velluto o komfy plus?","{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,oye una pregunta || quiero hacer un proyecto tejido || qué diferencia hay entre komfy mini y kurumi?,"{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,qué tal buen día || quiero hacer un proyecto tejido || para un peluche grande es mejor komfy plus o kotton milk?,"{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,"hola, perdón la molestia || quiero hacer un proyecto tejido || si no quiero que quede duro, uso kurumi o velluto?","{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,"hola buenas tardes || quiero hacer un proyecto tejido || cuál me conviene más para amigurumi, kotton milk o komfy mini?","{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,buen dia disculpa || quiero hacer un proyecto tejido || qué diferencia hay entre velluto y komfy plus?,"{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,holaa || quiero hacer un proyecto tejido || para un peluche grande es mejor komfy mini o kurumi?,"{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,"oye una pregunta || quiero hacer un proyecto tejido || si no quiero que quede duro, uso komfy plus o kotton milk?","{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,"qué tal buen día || quiero hacer un proyecto tejido || cuál me conviene más para amigurumi, kurumi o velluto?","{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,"hola, perdón la molestia || quiero hacer un proyecto tejido || qué diferencia hay entre kotton milk y komfy mini?","{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,hola buenas tardes || quiero hacer un proyecto tejido || para un peluche grande es mejor velluto o komfy plus?,"{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,"buen dia disculpa || quiero hacer un proyecto tejido || si no quiero que quede duro, uso komfy mini o kurumi?","{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,"holaa || quiero hacer un proyecto tejido || cuál me conviene más para amigurumi, komfy plus o kotton milk?","{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,oye una pregunta || quiero hacer un proyecto tejido || qué diferencia hay entre kurumi y velluto?,"{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,qué tal buen día || quiero hacer un proyecto tejido || para un peluche grande es mejor kotton milk o komfy mini?,"{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,"hola, perdón la molestia || quiero hacer un proyecto tejido || si no quiero que quede duro, uso velluto o komfy plus?","{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,"hola buenas tardes || quiero hacer un proyecto tejido || cuál me conviene más para amigurumi, komfy mini o kurumi?","{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,buen dia disculpa || quiero hacer un proyecto tejido || qué diferencia hay entre komfy plus y kotton milk?,"{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,holaa || quiero hacer un proyecto tejido || para un peluche grande es mejor kurumi o velluto?,"{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,"oye una pregunta || quiero hacer un proyecto tejido || si no quiero que quede duro, uso kotton milk o komfy mini?","{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,"qué tal buen día || quiero hacer un proyecto tejido || cuál me conviene más para amigurumi, velluto o komfy plus?","{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,"hola, perdón la molestia || quiero hacer un proyecto tejido || qué diferencia hay entre komfy mini y kurumi?","{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,hola buenas tardes || quiero hacer un proyecto tejido || para un peluche grande es mejor komfy plus o kotton milk?,"{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,"buen dia disculpa || quiero hacer un proyecto tejido || si no quiero que quede duro, uso kurumi o velluto?","{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,"holaa || quiero hacer un proyecto tejido || cuál me conviene más para amigurumi, kotton milk o komfy mini?","{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,oye una pregunta || quiero hacer un proyecto tejido || qué diferencia hay entre velluto y komfy plus?,"{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,qué tal buen día || quiero hacer un proyecto tejido || para un peluche grande es mejor komfy mini o kurumi?,"{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,"hola, perdón la molestia || quiero hacer un proyecto tejido || si no quiero que quede duro, uso komfy plus o kotton milk?","{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
v53_comparacion_recomendacion,"hola buenas tardes || quiero hacer un proyecto tejido || cuál me conviene más para amigurumi, kurumi o velluto?","{""must_contain_any"": [""recom"", ""suave"", ""defin"", ""amigurumi"", ""pachonc"", ""chenille"", ""algod""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Total agregado""]}"
