case_id,category,turns,expect
00356_v46_real_cambio_decision_sabes_que_si_me_llevare_el_velluto_pero_antes_me_muestras_el_429,v46_real_cambio_decision,"buen dia disculpe || de pura casualidad manejas velluto? || me puedes mostrar los colores disponibles? || mmm no me encantaron esos tonos, tienes otros mas claritos? || creo que si hare pedido pero aun no estoy segura || sabes que si me llevare el velluto pero antes me muestras el 429?","{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""tono"", ""ver""], ""must_not_contain_any"": [""x429""]}"
00357_v46_real_cambio_decision_bueno_si_dame_dos_del_429_y_uno_del_60,v46_real_cambio_decision,"Hola buenas tardes || si trabajas velluto? || que bien, me podria mandar el catalogo por favor? || tienes otros tonos como cafe o gris? || creo que si hare pedido pero aun no estoy segura || bueno si dame dos del 429 y uno del 60","{""scope"": ""all"", ""must_contain_any"": [{""codigo"": ""429"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 1}]}"
00358_v46_real_pedido_codigo_cantidad_necesito_cinco_del_negro_y_dos_del_blanco_de_velluto,v46_real_pedido_codigo_cantidad,hola buenas noches || hay velluto disponible? || bueno si voy a hacer pedido || necesito cinco del negro y dos del blanco de velluto,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 5}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""cotiz"", ""agrego"", ""pedido""]}"
00359_v46_real_pedido_codigo_cantidad_agregame_tres_del_60_y_dos_del_55,v46_real_pedido_codigo_cantidad,holaaa buenas || de pura casualidad manejas velluto? || bueno si voy a hacer pedido || agregame tres del 60 y dos del 55,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 3}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""cotiz"", ""agrego"", ""pedido""]}"
00360_v46_real_info_codigo_contexto_tono_429,v46_real_info_codigo_contexto,holaaa buenas || manejas el velluto de alize? || tono 429,"{""scope"": ""all"", ""must_contain_any"": [""429""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Es 429 x1"", ""Dices 429 x1"", ""Tendras x1""]}"
00361_v46_real_codigo_invalido_no_inventar_el_999_existe_en_velluto,v46_real_codigo_invalido_no_inventar,"buenas tardes, disculpa || manejas el velluto de alize? || mmm no me encantaron esos tonos, tienes otros mas claritos? || el 999 existe en velluto?","{""scope"": ""all"", ""must_contain_any"": [""999"", ""no me aparece"", ""confirma"", ""velluto""], ""expected_no_pedidos"": true}"
00362_v46_real_foto_tono_contexto_tienes_imagen_del_60,v46_real_foto_tono_contexto,"buenas tardes, disculpa || de pura casualidad manejas velluto? || que bien, me podria mandar el catalogo por favor? || tienes imagen del 60?","{""scope"": ""all"", ""must_contain_any"": [""60"", ""foto"", ""imagen""], ""expected_no_pedidos"": true}"
00363_v46_real_cambio_decision_bueno_si_dame_dos_del_429_y_uno_del_60,v46_real_cambio_decision,holaaa buenas || hay velluto disponible? || me mandas la gama completa? || creo que si hare pedido pero aun no estoy segura || bueno si dame dos del 429 y uno del 60,"{""scope"": ""all"", ""must_contain_any"": [{""codigo"": ""429"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 1}]}"
00364_v46_real_mixta_larga_multiintencion_lo_quiero_para_un_elefante_mediano,v46_real_mixta_larga_multiintencion,holaaa buenas || si trabajas velluto? || me mandas la gama completa? || tienes otros tonos como cafe o gris? || me gustaria algo para amigurumi pero no se mucho || que color es el 429? || lo quiero para un elefante mediano,"{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""stock"", ""gancho"", ""precio"", ""elefante"", ""revis"", ""cotiz"", ""agrego""], ""must_not_contain_any"": [""descuento aprobado""]}"
00365_v46_real_pedido_codigo_cantidad_me_llevo_2_del_429_y_1_del_550,v46_real_pedido_codigo_cantidad,Hola buenas tardes || si trabajas velluto? || tienes catalogo de tonos? || bueno si voy a hacer pedido || me llevo 2 del 429 y 1 del 550,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 2}, {""codigo"": ""550"", ""cantidad"": 1}], ""must_contain_any"": [""cotiz"", ""agrego"", ""pedido""]}"
00366_v46_real_info_codigo_contexto_el_429,v46_real_info_codigo_contexto,"buenas tardes, disculpa || hay velluto disponible? || que bien, me podria mandar el catalogo por favor? || el 429","{""scope"": ""all"", ""must_contain_any"": [""429""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Es 429 x1"", ""Dices 429 x1"", ""Tendras x1""]}"
00367_v46_real_cambio_decision_entonces_serian_3_piezas_verdad,v46_real_cambio_decision,holaaa buenas || tendras veluto? || creo que si hare pedido pero aun no estoy segura || entonces serian 3 piezas verdad?,"{""scope"": ""all"", ""must_contain_any"": [""3"", ""pieza"", ""correct"", ""revis""]}"
00368_v46_real_recomendacion_proyecto_codigo_y_si_crees_que_me_sirva_para_un_elefante_el_codigo_87_o_seria_mejor_el,v46_real_recomendacion_proyecto_codigo,"Hola buenas tardes || si trabajas velluto? || mmm busco algo mas para amigurumi, cuales me recomiendas? || y si crees que me sirva para un elefante el codigo 87 o seria mejor el 416?","{""scope"": ""all"", ""must_contain_any"": [""elefante"", ""sirv"", ""recom"", ""opci"", ""87"", ""416""], ""must_not_only_ask_hilo_codigo"": true}"
00369_v46_real_pedido_codigo_cantidad_necesito_cinco_del_negro_y_dos_del_blanco_de_velluto,v46_real_pedido_codigo_cantidad,"Hola buenas tardes || tendras veluto? || que bien, me podria mandar el catalogo por favor? || tienes otros tonos como cafe o gris? || bueno si voy a hacer pedido || necesito cinco del negro y dos del blanco de velluto","{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 5}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""cotiz"", ""agrego"", ""pedido""]}"
00370_v46_real_foto_tono_contexto_me_muestras_el_56_el_429_y_el_550,v46_real_foto_tono_contexto,"hola de pura casualidad || manejas el velluto de alize? || que bien, me podria mandar el catalogo por favor? || no me gusta mucho esos tonos, tiene otros como mas neutros? || me muestras el 56, el 429 y el 550?","{""scope"": ""all"", ""must_contain_any"": [""56"", ""429"", ""550"", ""foto"", ""tono"", ""muestra""], ""expected_no_pedidos"": true}"
00371_v46_real_recomendacion_proyecto_codigo_y_si_crees_que_me_sirva_para_un_elefante_el_codigo_87_o_seria_mejor_el,v46_real_recomendacion_proyecto_codigo,holaaa buenas || manejas el velluto de alize? || y si crees que me sirva para un elefante el codigo 87 o seria mejor el 416?,"{""scope"": ""all"", ""must_contain_any"": [""elefante"", ""sirv"", ""recom"", ""opci"", ""87"", ""416""], ""must_not_only_ask_hilo_codigo"": true}"
00372_v46_real_cambio_decision_bueno_si_dame_dos_del_429_y_uno_del_60,v46_real_cambio_decision,buen dia disculpe || vendes belluto? || creo que si hare pedido pero aun no estoy segura || bueno si dame dos del 429 y uno del 60,"{""scope"": ""all"", ""must_contain_any"": [{""codigo"": ""429"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 1}]}"
00373_v46_real_mixta_larga_multiintencion_lo_quiero_para_un_elefante_mediano,v46_real_mixta_larga_multiintencion,Hola buenas tardes || si trabajas velluto? || tienes catalogo de tonos? || me gustaria algo para amigurumi pero no se mucho || me muestras el 429 y 550? || lo quiero para un elefante mediano,"{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""stock"", ""gancho"", ""precio"", ""elefante"", ""revis"", ""cotiz"", ""agrego""], ""must_not_contain_any"": [""descuento aprobado""]}"
00374_v46_real_foto_tono_contexto_quiero_ver_como_se_ve_el_107,v46_real_foto_tono_contexto,"buenas tardes, disculpa || hay velluto disponible? || me puedes pasar la carta de colores? || quiero ver como se ve el 107","{""scope"": ""all"", ""must_contain_any"": [""107"", ""foto"", ""tono"", ""ver""], ""expected_no_pedidos"": true}"
00375_v46_real_recomendacion_proyecto_codigo_y_si_crees_que_me_sirva_para_un_elefante_el_codigo_87_o_seria_mejor_el,v46_real_recomendacion_proyecto_codigo,holaaa buenas || vendes belluto? || y si crees que me sirva para un elefante el codigo 87 o seria mejor el 416?,"{""scope"": ""all"", ""must_contain_any"": [""elefante"", ""sirv"", ""recom"", ""opci"", ""87"", ""416""], ""must_not_only_ask_hilo_codigo"": true}"
00376_v46_real_recomendacion_proyecto_codigo_con_que_gancho_se_teje_el_velluto,v46_real_recomendacion_proyecto_codigo,"Hola buenas tardes || tendras veluto? || me puedes mostrar los colores disponibles? || no me gusta mucho esos tonos, tiene otros como mas neutros? || con que gancho se teje el velluto?","{""scope"": ""all"", ""must_contain_any"": [""gancho"", ""teje"", ""revis"", ""recom""], ""must_not_only_ask_hilo_codigo"": true}"
00377_v46_real_codigo_invalido_no_inventar_tendras_el_4299_o_sera_429,v46_real_codigo_invalido_no_inventar,"buenas tardes, disculpa || tendras veluto? || que bien, me podria mandar el catalogo por favor? || tendras el 4299 o sera 429?","{""scope"": ""all"", ""must_contain_any"": [""4299"", ""429"", ""confirma"", ""revis""], ""expected_no_pedidos"": true}"
00378_v46_real_codigo_invalido_no_inventar_tendras_el_4299_o_sera_429,v46_real_codigo_invalido_no_inventar,"hola buenas noches || si trabajas velluto? || me puedes mostrar los colores disponibles? || busco algo para peluche, no quiero que quede duro || tendras el 4299 o sera 429?","{""scope"": ""all"", ""must_contain_any"": [""4299"", ""429"", ""confirma"", ""revis""], ""expected_no_pedidos"": true}"
00379_v46_real_codigo_invalido_no_inventar_me_muestras_el_56_4299_y_550_y_aparte_con_que_gancho_se_teje,v46_real_codigo_invalido_no_inventar,"hola buenas noches || tendras veluto? || me puedes mostrar los colores disponibles? || tienes otros tonos como cafe o gris? || me muestras el 56, 4299 y 550, y aparte con que gancho se teje?","{""scope"": ""all"", ""must_contain_any"": [""56"", ""4299"", ""550"", ""gancho"", ""no me aparece"", ""confirma"", ""revis""], ""expected_no_pedidos"": true}"
00380_v46_real_foto_tono_contexto_el_tono_329_como_se_ve,v46_real_foto_tono_contexto,Hola buenas tardes || vendes belluto? || me puedes mostrar los colores disponibles? || el tono 329 como se ve?,"{""scope"": ""all"", ""must_contain_any"": [""329"", ""foto"", ""tono"", ""ver""], ""expected_no_pedidos"": true}"
00381_v46_real_foto_tono_contexto_tienes_imagen_del_60,v46_real_foto_tono_contexto,holaaa buenas || manejas el velluto de alize? || me mandas la gama completa? || tienes imagen del 60?,"{""scope"": ""all"", ""must_contain_any"": [""60"", ""foto"", ""imagen""], ""expected_no_pedidos"": true}"
00382_v46_real_info_codigo_contexto_tienes_429,v46_real_info_codigo_contexto,buen dia disculpe || manejaz velluto? || me mandas la gama completa? || tienes 429?,"{""scope"": ""all"", ""must_contain_any"": [""429""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Es 429 x1"", ""Dices 429 x1"", ""Tendras x1""]}"
00383_v46_real_info_codigo_contexto_el_429_cuanto_sale,v46_real_info_codigo_contexto,"Hola buenas tardes || manejaz velluto? || mmm no me encantaron esos tonos, tienes otros mas claritos? || el 429 cuanto sale?","{""scope"": ""all"", ""must_contain_any"": [""429"", ""59"", ""precio"", ""$""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Es 429 x1"", ""Dices 429 x1"", ""Tendras x1""]}"
00384_v46_real_codigo_invalido_no_inventar_me_muestras_el_56_4299_y_550_y_aparte_con_que_gancho_se_teje,v46_real_codigo_invalido_no_inventar,"holaaa buenas || vendes belluto? || me mandas la gama completa? || me muestras el 56, 4299 y 550, y aparte con que gancho se teje?","{""scope"": ""all"", ""must_contain_any"": [""56"", ""4299"", ""550"", ""gancho"", ""no me aparece"", ""confirma"", ""revis""], ""expected_no_pedidos"": true}"
00385_v46_real_pedido_codigo_cantidad_me_llevo_2_del_429_y_1_del_550,v46_real_pedido_codigo_cantidad,"oye una pregunta || vendes belluto? || me mandas la gama completa? || mmm no me encantaron esos tonos, tienes otros mas claritos? || bueno si voy a hacer pedido || me llevo 2 del 429 y 1 del 550","{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 2}, {""codigo"": ""550"", ""cantidad"": 1}], ""must_contain_any"": [""cotiz"", ""agrego"", ""pedido""]}"
00386_v46_real_foto_tono_contexto_el_tono_329_como_se_ve,v46_real_foto_tono_contexto,"hola buenas noches || manejaz velluto? || mmm no me encantaron esos tonos, tienes otros mas claritos? || el tono 329 como se ve?","{""scope"": ""all"", ""must_contain_any"": [""329"", ""foto"", ""tono"", ""ver""], ""expected_no_pedidos"": true}"
00387_v46_real_codigo_invalido_no_inventar_el_999_existe_en_velluto,v46_real_codigo_invalido_no_inventar,"Hola buenas tardes || vendes belluto? || mmm no me encantaron esos tonos, tienes otros mas claritos? || el 999 existe en velluto?","{""scope"": ""all"", ""must_contain_any"": [""999"", ""no me aparece"", ""confirma"", ""velluto""], ""expected_no_pedidos"": true}"
00388_v46_real_cambio_decision_entonces_serian_3_piezas_verdad,v46_real_cambio_decision,"hola buenas noches || tendras veluto? || mmm no me encantaron esos tonos, tienes otros mas claritos? || creo que si hare pedido pero aun no estoy segura || entonces serian 3 piezas verdad?","{""scope"": ""all"", ""must_contain_any"": [""3"", ""pieza"", ""correct"", ""revis""]}"
00389_v46_real_recomendacion_proyecto_codigo_para_un_amigurumi_grande_queda_mejor_velluto_o_komfy_mini,v46_real_recomendacion_proyecto_codigo,buen dia disculpe || de pura casualidad manejas velluto? || me puedes pasar la carta de colores? || para un amigurumi grande queda mejor velluto o komfy mini?,"{""scope"": ""all"", ""must_contain_any"": [""amigurumi"", ""velluto"", ""komfy"", ""recom""], ""must_not_only_ask_hilo_codigo"": true}"
00390_v46_real_pedido_codigo_cantidad_ponme_dos_429,v46_real_pedido_codigo_cantidad,"Hola buenas tardes || manejas el velluto de alize? || mmm no me encantaron esos tonos, tienes otros mas claritos? || bueno si voy a hacer pedido || ponme dos 429","{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 2}], ""must_contain_any"": [""cotiz"", ""agrego"", ""pedido""]}"
00391_v46_real_pedido_codigo_cantidad_el_429_dos,v46_real_pedido_codigo_cantidad,"Hola buenas tardes || manejaz velluto? || busco algo para peluche, no quiero que quede duro || bueno si voy a hacer pedido || el 429 dos","{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 2}], ""must_contain_any"": [""cotiz"", ""agrego"", ""pedido""]}"
00392_v46_real_recomendacion_proyecto_codigo_para_un_amigurumi_grande_queda_mejor_velluto_o_komfy_mini,v46_real_recomendacion_proyecto_codigo,"hola buenas noches || manejaz velluto? || me puedes pasar la carta de colores? || busco algo para peluche, no quiero que quede duro || para un amigurumi grande queda mejor velluto o komfy mini?","{""scope"": ""all"", ""must_contain_any"": [""amigurumi"", ""velluto"", ""komfy"", ""recom""], ""must_not_only_ask_hilo_codigo"": true}"
00393_v46_real_foto_tono_contexto_quiero_ver_como_se_ve_el_107,v46_real_foto_tono_contexto,"hola buenas noches || tendras veluto? || me puedes mostrar los colores disponibles? || busco algo para peluche, no quiero que quede duro || quiero ver como se ve el 107","{""scope"": ""all"", ""must_contain_any"": [""107"", ""foto"", ""tono"", ""ver""], ""expected_no_pedidos"": true}"
00394_v46_real_info_codigo_contexto_429,v46_real_info_codigo_contexto,Hola buenas tardes || tendras veluto? || me puedes mostrar los colores disponibles? || 429,"{""scope"": ""all"", ""must_contain_any"": [""429""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Es 429 x1"", ""Dices 429 x1"", ""Tendras x1""]}"
00395_v46_real_info_codigo_contexto_tienes_429,v46_real_info_codigo_contexto,hola de pura casualidad || si trabajas velluto? || me mandas la gama completa? || tienes 429?,"{""scope"": ""all"", ""must_contain_any"": [""429""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Es 429 x1"", ""Dices 429 x1"", ""Tendras x1""]}"
00396_v46_real_pedido_codigo_cantidad_agregame_tres_del_60_y_dos_del_55,v46_real_pedido_codigo_cantidad,"buenas tardes, disculpa || vendes belluto? || me mandas la gama completa? || tienes otros tonos como cafe o gris? || bueno si voy a hacer pedido || agregame tres del 60 y dos del 55","{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 3}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""cotiz"", ""agrego"", ""pedido""]}"
